filename,dialect,podcast,path,hasSpeech,gender,length
algeria_2_156,Algerian,algeria_2,Algerian\algeria_2\algeria_2_156.wav,True,male,5
algeria_2_157,Algerian,algeria_2,Algerian\algeria_2\algeria_2_157.wav,True,male,5
algeria_2_158,Algerian,algeria_2,Algerian\algeria_2\algeria_2_158.wav,True,male,5
algeria_2_159,Algerian,algeria_2,Algerian\algeria_2\algeria_2_159.wav,True,male,5
algeria_2_16,Algerian,algeria_2,Algerian\algeria_2\algeria_2_16.wav,True,male,5
algeria_2_160,Algerian,algeria_2,Algerian\algeria_2\algeria_2_160.wav,True,male,5
algeria_2_161,Algerian,algeria_2,Algerian\algeria_2\algeria_2_161.wav,True,male,5
algeria_2_162,Algerian,algeria_2,Algerian\algeria_2\algeria_2_162.wav,True,male,5
algeria_2_163,Algerian,algeria_2,Algerian\algeria_2\algeria_2_163.wav,True,male,5
algeria_2_164,Algerian,algeria_2,Algerian\algeria_2\algeria_2_164.wav,True,male,5
algeria_2_165,Algerian,algeria_2,Algerian\algeria_2\algeria_2_165.wav,True,male,5
algeria_2_166,Algerian,algeria_2,Algerian\algeria_2\algeria_2_166.wav,True,male,5
algeria_2_167,Algerian,algeria_2,Algerian\algeria_2\algeria_2_167.wav,True,male,5
algeria_2_168,Algerian,algeria_2,Algerian\algeria_2\algeria_2_168.wav,True,male,5
algeria_2_169,Algerian,algeria_2,Algerian\algeria_2\algeria_2_169.wav,True,male,5
algeria_2_17,Algerian,algeria_2,Algerian\algeria_2\algeria_2_17.wav,True,male,5
algeria_2_170,Algerian,algeria_2,Algerian\algeria_2\algeria_2_170.wav,True,male,5
algeria_2_171,Algerian,algeria_2,Algerian\algeria_2\algeria_2_171.wav,True,male,5
algeria_2_172,Algerian,algeria_2,Algerian\algeria_2\algeria_2_172.wav,True,male,5
algeria_2_173,Algerian,algeria_2,Algerian\algeria_2\algeria_2_173.wav,True,male,5
algeria_2_174,Algerian,algeria_2,Algerian\algeria_2\algeria_2_174.wav,True,male,5
algeria_2_175,Algerian,algeria_2,Algerian\algeria_2\algeria_2_175.wav,True,male,5
algeria_2_176,Algerian,algeria_2,Algerian\algeria_2\algeria_2_176.wav,True,male,5
algeria_2_177,Algerian,algeria_2,Algerian\algeria_2\algeria_2_177.wav,True,male,5
algeria_2_178,Algerian,algeria_2,Algerian\algeria_2\algeria_2_178.wav,True,male,5
algeria_2_179,Algerian,algeria_2,Algerian\algeria_2\algeria_2_179.wav,True,male,5
algeria_2_18,Algerian,algeria_2,Algerian\algeria_2\algeria_2_18.wav,True,male,5
algeria_2_180,Algerian,algeria_2,Algerian\algeria_2\algeria_2_180.wav,True,male,5
algeria_2_181,Algerian,algeria_2,Algerian\algeria_2\algeria_2_181.wav,True,male,5
algeria_2_182,Algerian,algeria_2,Algerian\algeria_2\algeria_2_182.wav,True,male,5
algeria_2_183,Algerian,algeria_2,Algerian\algeria_2\algeria_2_183.wav,True,male,5
algeria_2_184,Algerian,algeria_2,Algerian\algeria_2\algeria_2_184.wav,True,male,5
algeria_2_185,Algerian,algeria_2,Algerian\algeria_2\algeria_2_185.wav,True,male,5
algeria_2_186,Algerian,algeria_2,Algerian\algeria_2\algeria_2_186.wav,True,male,5
algeria_2_187,Algerian,algeria_2,Algerian\algeria_2\algeria_2_187.wav,True,male,5
algeria_2_188,Algerian,algeria_2,Algerian\algeria_2\algeria_2_188.wav,True,male,5
algeria_2_189,Algerian,algeria_2,Algerian\algeria_2\algeria_2_189.wav,True,male,5
algeria_2_19,Algerian,algeria_2,Algerian\algeria_2\algeria_2_19.wav,True,male,5
algeria_2_190,Algerian,algeria_2,Algerian\algeria_2\algeria_2_190.wav,True,male,5
algeria_2_191,Algerian,algeria_2,Algerian\algeria_2\algeria_2_191.wav,True,male,5
algeria_2_192,Algerian,algeria_2,Algerian\algeria_2\algeria_2_192.wav,True,male,5
algeria_2_193,Algerian,algeria_2,Algerian\algeria_2\algeria_2_193.wav,True,male,5
algeria_2_194,Algerian,algeria_2,Algerian\algeria_2\algeria_2_194.wav,True,male,5
algeria_2_195,Algerian,algeria_2,Algerian\algeria_2\algeria_2_195.wav,True,male,5
algeria_2_196,Algerian,algeria_2,Algerian\algeria_2\algeria_2_196.wav,True,male,5
algeria_2_197,Algerian,algeria_2,Algerian\algeria_2\algeria_2_197.wav,True,male,5
algeria_2_198,Algerian,algeria_2,Algerian\algeria_2\algeria_2_198.wav,True,male,5
algeria_2_199,Algerian,algeria_2,Algerian\algeria_2\algeria_2_199.wav,True,male,5
algeria_2_2,Algerian,algeria_2,Algerian\algeria_2\algeria_2_2.wav,True,male,5
algeria_2_20,Algerian,algeria_2,Algerian\algeria_2\algeria_2_20.wav,True,male,5
algeria_2_200,Algerian,algeria_2,Algerian\algeria_2\algeria_2_200.wav,True,male,5
algeria_2_201,Algerian,algeria_2,Algerian\algeria_2\algeria_2_201.wav,True,male,5
algeria_2_202,Algerian,algeria_2,Algerian\algeria_2\algeria_2_202.wav,True,male,5
algeria_2_203,Algerian,algeria_2,Algerian\algeria_2\algeria_2_203.wav,True,male,5
algeria_2_204,Algerian,algeria_2,Algerian\algeria_2\algeria_2_204.wav,True,male,5
algeria_2_205,Algerian,algeria_2,Algerian\algeria_2\algeria_2_205.wav,True,male,5
algeria_2_206,Algerian,algeria_2,Algerian\algeria_2\algeria_2_206.wav,True,male,5
algeria_2_207,Algerian,algeria_2,Algerian\algeria_2\algeria_2_207.wav,True,male,5
algeria_2_208,Algerian,algeria_2,Algerian\algeria_2\algeria_2_208.wav,True,male,5
algeria_2_209,Algerian,algeria_2,Algerian\algeria_2\algeria_2_209.wav,True,male,5
algeria_2_21,Algerian,algeria_2,Algerian\algeria_2\algeria_2_21.wav,True,male,5
algeria_2_210,Algerian,algeria_2,Algerian\algeria_2\algeria_2_210.wav,True,male,5
algeria_2_211,Algerian,algeria_2,Algerian\algeria_2\algeria_2_211.wav,True,male,5
algeria_2_212,Algerian,algeria_2,Algerian\algeria_2\algeria_2_212.wav,True,male,5
algeria_2_213,Algerian,algeria_2,Algerian\algeria_2\algeria_2_213.wav,True,male,5
algeria_2_214,Algerian,algeria_2,Algerian\algeria_2\algeria_2_214.wav,True,male,5
algeria_2_215,Algerian,algeria_2,Algerian\algeria_2\algeria_2_215.wav,True,male,5
algeria_2_216,Algerian,algeria_2,Algerian\algeria_2\algeria_2_216.wav,True,male,5
algeria_2_217,Algerian,algeria_2,Algerian\algeria_2\algeria_2_217.wav,True,male,5
algeria_2_22,Algerian,algeria_2,Algerian\algeria_2\algeria_2_22.wav,True,male,5
algeria_2_220,Algerian,algeria_2,Algerian\algeria_2\algeria_2_220.wav,True,male,5
algeria_2_221,Algerian,algeria_2,Algerian\algeria_2\algeria_2_221.wav,True,male,5
algeria_2_222,Algerian,algeria_2,Algerian\algeria_2\algeria_2_222.wav,True,male,5
algeria_2_223,Algerian,algeria_2,Algerian\algeria_2\algeria_2_223.wav,True,male,5
algeria_2_224,Algerian,algeria_2,Algerian\algeria_2\algeria_2_224.wav,True,male,5
algeria_2_225,Algerian,algeria_2,Algerian\algeria_2\algeria_2_225.wav,True,male,5
algeria_2_226,Algerian,algeria_2,Algerian\algeria_2\algeria_2_226.wav,True,male,5
algeria_2_227,Algerian,algeria_2,Algerian\algeria_2\algeria_2_227.wav,True,male,5
algeria_2_228,Algerian,algeria_2,Algerian\algeria_2\algeria_2_228.wav,True,male,5
algeria_2_229,Algerian,algeria_2,Algerian\algeria_2\algeria_2_229.wav,True,male,5
algeria_2_23,Algerian,algeria_2,Algerian\algeria_2\algeria_2_23.wav,True,male,5
algeria_2_230,Algerian,algeria_2,Algerian\algeria_2\algeria_2_230.wav,True,male,5
algeria_2_231,Algerian,algeria_2,Algerian\algeria_2\algeria_2_231.wav,True,male,5
algeria_2_232,Algerian,algeria_2,Algerian\algeria_2\algeria_2_232.wav,True,male,5
algeria_2_233,Algerian,algeria_2,Algerian\algeria_2\algeria_2_233.wav,True,male,5
algeria_2_234,Algerian,algeria_2,Algerian\algeria_2\algeria_2_234.wav,True,male,5
algeria_2_235,Algerian,algeria_2,Algerian\algeria_2\algeria_2_235.wav,True,male,5
algeria_2_236,Algerian,algeria_2,Algerian\algeria_2\algeria_2_236.wav,True,male,5
algeria_2_237,Algerian,algeria_2,Algerian\algeria_2\algeria_2_237.wav,True,male,5
algeria_2_238,Algerian,algeria_2,Algerian\algeria_2\algeria_2_238.wav,True,male,5
algeria_2_239,Algerian,algeria_2,Algerian\algeria_2\algeria_2_239.wav,True,male,5
algeria_2_24,Algerian,algeria_2,Algerian\algeria_2\algeria_2_24.wav,True,male,5
algeria_2_240,Algerian,algeria_2,Algerian\algeria_2\algeria_2_240.wav,True,male,5
algeria_2_241,Algerian,algeria_2,Algerian\algeria_2\algeria_2_241.wav,True,male,5
algeria_2_242,Algerian,algeria_2,Algerian\algeria_2\algeria_2_242.wav,True,male,5
algeria_2_243,Algerian,algeria_2,Algerian\algeria_2\algeria_2_243.wav,True,male,5
algeria_2_244,Algerian,algeria_2,Algerian\algeria_2\algeria_2_244.wav,True,male,5
algeria_2_245,Algerian,algeria_2,Algerian\algeria_2\algeria_2_245.wav,True,male,5
algeria_2_246,Algerian,algeria_2,Algerian\algeria_2\algeria_2_246.wav,True,male,5
algeria_2_247,Algerian,algeria_2,Algerian\algeria_2\algeria_2_247.wav,True,male,5
algeria_2_248,Algerian,algeria_2,Algerian\algeria_2\algeria_2_248.wav,True,male,5
algeria_2_249,Algerian,algeria_2,Algerian\algeria_2\algeria_2_249.wav,True,male,5
algeria_2_25,Algerian,algeria_2,Algerian\algeria_2\algeria_2_25.wav,True,male,5
algeria_2_250,Algerian,algeria_2,Algerian\algeria_2\algeria_2_250.wav,True,male,5
algeria_2_251,Algerian,algeria_2,Algerian\algeria_2\algeria_2_251.wav,True,male,5
algeria_2_252,Algerian,algeria_2,Algerian\algeria_2\algeria_2_252.wav,True,male,5
algeria_2_253,Algerian,algeria_2,Algerian\algeria_2\algeria_2_253.wav,True,male,5
algeria_2_254,Algerian,algeria_2,Algerian\algeria_2\algeria_2_254.wav,True,male,5
algeria_2_255,Algerian,algeria_2,Algerian\algeria_2\algeria_2_255.wav,True,male,5
algeria_2_256,Algerian,algeria_2,Algerian\algeria_2\algeria_2_256.wav,True,male,5
algeria_2_257,Algerian,algeria_2,Algerian\algeria_2\algeria_2_257.wav,True,male,5
algeria_2_258,Algerian,algeria_2,Algerian\algeria_2\algeria_2_258.wav,True,male,5
algeria_2_259,Algerian,algeria_2,Algerian\algeria_2\algeria_2_259.wav,True,male,5
algeria_2_26,Algerian,algeria_2,Algerian\algeria_2\algeria_2_26.wav,True,male,5
algeria_2_260,Algerian,algeria_2,Algerian\algeria_2\algeria_2_260.wav,True,male,5
algeria_2_261,Algerian,algeria_2,Algerian\algeria_2\algeria_2_261.wav,True,male,5
algeria_2_262,Algerian,algeria_2,Algerian\algeria_2\algeria_2_262.wav,True,male,5
algeria_2_263,Algerian,algeria_2,Algerian\algeria_2\algeria_2_263.wav,True,male,5
algeria_2_264,Algerian,algeria_2,Algerian\algeria_2\algeria_2_264.wav,True,male,5
algeria_2_265,Algerian,algeria_2,Algerian\algeria_2\algeria_2_265.wav,True,male,5
algeria_2_266,Algerian,algeria_2,Algerian\algeria_2\algeria_2_266.wav,True,male,5
algeria_2_267,Algerian,algeria_2,Algerian\algeria_2\algeria_2_267.wav,True,male,5
algeria_2_268,Algerian,algeria_2,Algerian\algeria_2\algeria_2_268.wav,True,male,5
algeria_2_269,Algerian,algeria_2,Algerian\algeria_2\algeria_2_269.wav,True,male,5
algeria_2_270,Algerian,algeria_2,Algerian\algeria_2\algeria_2_270.wav,True,male,5
algeria_2_271,Algerian,algeria_2,Algerian\algeria_2\algeria_2_271.wav,True,male,5
algeria_2_272,Algerian,algeria_2,Algerian\algeria_2\algeria_2_272.wav,True,male,5
algeria_2_273,Algerian,algeria_2,Algerian\algeria_2\algeria_2_273.wav,True,male,5
algeria_2_274,Algerian,algeria_2,Algerian\algeria_2\algeria_2_274.wav,True,male,5
algeria_2_275,Algerian,algeria_2,Algerian\algeria_2\algeria_2_275.wav,True,male,5
algeria_2_276,Algerian,algeria_2,Algerian\algeria_2\algeria_2_276.wav,True,male,5
algeria_2_277,Algerian,algeria_2,Algerian\algeria_2\algeria_2_277.wav,True,male,5
algeria_2_278,Algerian,algeria_2,Algerian\algeria_2\algeria_2_278.wav,True,male,5
algeria_2_279,Algerian,algeria_2,Algerian\algeria_2\algeria_2_279.wav,True,male,5
algeria_2_280,Algerian,algeria_2,Algerian\algeria_2\algeria_2_280.wav,True,male,5
algeria_2_281,Algerian,algeria_2,Algerian\algeria_2\algeria_2_281.wav,True,male,5
algeria_2_282,Algerian,algeria_2,Algerian\algeria_2\algeria_2_282.wav,True,male,5
algeria_2_283,Algerian,algeria_2,Algerian\algeria_2\algeria_2_283.wav,True,male,5
algeria_2_284,Algerian,algeria_2,Algerian\algeria_2\algeria_2_284.wav,True,male,5
algeria_2_285,Algerian,algeria_2,Algerian\algeria_2\algeria_2_285.wav,True,male,5
algeria_2_286,Algerian,algeria_2,Algerian\algeria_2\algeria_2_286.wav,True,male,5
algeria_2_287,Algerian,algeria_2,Algerian\algeria_2\algeria_2_287.wav,True,male,5
algeria_2_288,Algerian,algeria_2,Algerian\algeria_2\algeria_2_288.wav,True,male,5
algeria_2_289,Algerian,algeria_2,Algerian\algeria_2\algeria_2_289.wav,True,male,5
algeria_2_29,Algerian,algeria_2,Algerian\algeria_2\algeria_2_29.wav,True,male,5
algeria_2_290,Algerian,algeria_2,Algerian\algeria_2\algeria_2_290.wav,True,male,5
algeria_2_291,Algerian,algeria_2,Algerian\algeria_2\algeria_2_291.wav,True,male,5
algeria_2_294,Algerian,algeria_2,Algerian\algeria_2\algeria_2_294.wav,True,male,5
algeria_2_295,Algerian,algeria_2,Algerian\algeria_2\algeria_2_295.wav,True,male,5
algeria_2_296,Algerian,algeria_2,Algerian\algeria_2\algeria_2_296.wav,True,male,5
algeria_2_297,Algerian,algeria_2,Algerian\algeria_2\algeria_2_297.wav,True,male,5
algeria_2_298,Algerian,algeria_2,Algerian\algeria_2\algeria_2_298.wav,True,male,5
algeria_2_299,Algerian,algeria_2,Algerian\algeria_2\algeria_2_299.wav,True,male,5
algeria_2_3,Algerian,algeria_2,Algerian\algeria_2\algeria_2_3.wav,True,male,5
algeria_2_30,Algerian,algeria_2,Algerian\algeria_2\algeria_2_30.wav,True,male,5
algeria_2_300,Algerian,algeria_2,Algerian\algeria_2\algeria_2_300.wav,True,male,5
algeria_2_301,Algerian,algeria_2,Algerian\algeria_2\algeria_2_301.wav,True,male,5
algeria_2_302,Algerian,algeria_2,Algerian\algeria_2\algeria_2_302.wav,True,male,5
algeria_2_303,Algerian,algeria_2,Algerian\algeria_2\algeria_2_303.wav,True,male,5
algeria_2_304,Algerian,algeria_2,Algerian\algeria_2\algeria_2_304.wav,True,male,5
algeria_2_305,Algerian,algeria_2,Algerian\algeria_2\algeria_2_305.wav,True,male,5
algeria_2_306,Algerian,algeria_2,Algerian\algeria_2\algeria_2_306.wav,True,male,5
algeria_2_307,Algerian,algeria_2,Algerian\algeria_2\algeria_2_307.wav,True,male,5
algeria_2_308,Algerian,algeria_2,Algerian\algeria_2\algeria_2_308.wav,True,male,5
algeria_2_309,Algerian,algeria_2,Algerian\algeria_2\algeria_2_309.wav,True,male,5
algeria_2_31,Algerian,algeria_2,Algerian\algeria_2\algeria_2_31.wav,True,male,5
algeria_2_310,Algerian,algeria_2,Algerian\algeria_2\algeria_2_310.wav,True,male,5
algeria_2_311,Algerian,algeria_2,Algerian\algeria_2\algeria_2_311.wav,True,male,5
algeria_2_312,Algerian,algeria_2,Algerian\algeria_2\algeria_2_312.wav,True,male,5
algeria_2_313,Algerian,algeria_2,Algerian\algeria_2\algeria_2_313.wav,True,male,5
algeria_2_314,Algerian,algeria_2,Algerian\algeria_2\algeria_2_314.wav,True,male,5
algeria_2_315,Algerian,algeria_2,Algerian\algeria_2\algeria_2_315.wav,True,male,5
algeria_2_316,Algerian,algeria_2,Algerian\algeria_2\algeria_2_316.wav,True,male,5
algeria_2_317,Algerian,algeria_2,Algerian\algeria_2\algeria_2_317.wav,True,male,5
algeria_2_318,Algerian,algeria_2,Algerian\algeria_2\algeria_2_318.wav,True,male,5
algeria_2_32,Algerian,algeria_2,Algerian\algeria_2\algeria_2_32.wav,True,male,5
algeria_2_33,Algerian,algeria_2,Algerian\algeria_2\algeria_2_33.wav,True,male,5
algeria_2_34,Algerian,algeria_2,Algerian\algeria_2\algeria_2_34.wav,True,male,5
algeria_2_35,Algerian,algeria_2,Algerian\algeria_2\algeria_2_35.wav,True,male,5
algeria_2_36,Algerian,algeria_2,Algerian\algeria_2\algeria_2_36.wav,True,male,5
algeria_2_37,Algerian,algeria_2,Algerian\algeria_2\algeria_2_37.wav,True,male,5
algeria_2_38,Algerian,algeria_2,Algerian\algeria_2\algeria_2_38.wav,True,male,5
algeria_2_39,Algerian,algeria_2,Algerian\algeria_2\algeria_2_39.wav,True,male,5
algeria_2_4,Algerian,algeria_2,Algerian\algeria_2\algeria_2_4.wav,True,male,5
algeria_2_40,Algerian,algeria_2,Algerian\algeria_2\algeria_2_40.wav,True,male,5
algeria_2_41,Algerian,algeria_2,Algerian\algeria_2\algeria_2_41.wav,True,male,5
algeria_2_42,Algerian,algeria_2,Algerian\algeria_2\algeria_2_42.wav,True,male,5
algeria_2_43,Algerian,algeria_2,Algerian\algeria_2\algeria_2_43.wav,True,male,5
algeria_2_44,Algerian,algeria_2,Algerian\algeria_2\algeria_2_44.wav,True,male,5
algeria_2_45,Algerian,algeria_2,Algerian\algeria_2\algeria_2_45.wav,True,male,5
algeria_2_46,Algerian,algeria_2,Algerian\algeria_2\algeria_2_46.wav,True,male,5
algeria_2_47,Algerian,algeria_2,Algerian\algeria_2\algeria_2_47.wav,True,male,5
algeria_2_48,Algerian,algeria_2,Algerian\algeria_2\algeria_2_48.wav,True,male,5
algeria_2_49,Algerian,algeria_2,Algerian\algeria_2\algeria_2_49.wav,True,male,5
algeria_2_5,Algerian,algeria_2,Algerian\algeria_2\algeria_2_5.wav,True,male,5
algeria_2_50,Algerian,algeria_2,Algerian\algeria_2\algeria_2_50.wav,True,male,5
algeria_2_51,Algerian,algeria_2,Algerian\algeria_2\algeria_2_51.wav,True,male,5
algeria_2_52,Algerian,algeria_2,Algerian\algeria_2\algeria_2_52.wav,True,male,5
algeria_2_53,Algerian,algeria_2,Algerian\algeria_2\algeria_2_53.wav,True,male,5
algeria_2_54,Algerian,algeria_2,Algerian\algeria_2\algeria_2_54.wav,True,male,5
algeria_2_55,Algerian,algeria_2,Algerian\algeria_2\algeria_2_55.wav,True,male,5
algeria_2_56,Algerian,algeria_2,Algerian\algeria_2\algeria_2_56.wav,True,male,5
algeria_2_57,Algerian,algeria_2,Algerian\algeria_2\algeria_2_57.wav,True,male,5
algeria_2_58,Algerian,algeria_2,Algerian\algeria_2\algeria_2_58.wav,True,male,5
algeria_2_59,Algerian,algeria_2,Algerian\algeria_2\algeria_2_59.wav,True,male,5
algeria_2_6,Algerian,algeria_2,Algerian\algeria_2\algeria_2_6.wav,True,male,5
algeria_2_60,Algerian,algeria_2,Algerian\algeria_2\algeria_2_60.wav,True,male,5
algeria_2_61,Algerian,algeria_2,Algerian\algeria_2\algeria_2_61.wav,True,male,5
algeria_2_62,Algerian,algeria_2,Algerian\algeria_2\algeria_2_62.wav,True,male,5
algeria_2_63,Algerian,algeria_2,Algerian\algeria_2\algeria_2_63.wav,True,male,5
algeria_2_64,Algerian,algeria_2,Algerian\algeria_2\algeria_2_64.wav,True,male,5
algeria_2_65,Algerian,algeria_2,Algerian\algeria_2\algeria_2_65.wav,True,male,5
algeria_2_67,Algerian,algeria_2,Algerian\algeria_2\algeria_2_67.wav,True,male,5
algeria_2_68,Algerian,algeria_2,Algerian\algeria_2\algeria_2_68.wav,True,male,5
algeria_2_69,Algerian,algeria_2,Algerian\algeria_2\algeria_2_69.wav,True,male,5
algeria_2_7,Algerian,algeria_2,Algerian\algeria_2\algeria_2_7.wav,True,male,5
algeria_2_70,Algerian,algeria_2,Algerian\algeria_2\algeria_2_70.wav,True,male,5
algeria_2_71,Algerian,algeria_2,Algerian\algeria_2\algeria_2_71.wav,True,male,5
algeria_2_72,Algerian,algeria_2,Algerian\algeria_2\algeria_2_72.wav,True,male,5
algeria_2_73,Algerian,algeria_2,Algerian\algeria_2\algeria_2_73.wav,True,male,5
algeria_2_74,Algerian,algeria_2,Algerian\algeria_2\algeria_2_74.wav,True,male,5
algeria_2_75,Algerian,algeria_2,Algerian\algeria_2\algeria_2_75.wav,True,male,5
algeria_2_76,Algerian,algeria_2,Algerian\algeria_2\algeria_2_76.wav,True,male,5
algeria_2_77,Algerian,algeria_2,Algerian\algeria_2\algeria_2_77.wav,True,male,5
algeria_2_78,Algerian,algeria_2,Algerian\algeria_2\algeria_2_78.wav,True,male,5
algeria_2_79,Algerian,algeria_2,Algerian\algeria_2\algeria_2_79.wav,True,male,5
algeria_2_8,Algerian,algeria_2,Algerian\algeria_2\algeria_2_8.wav,True,male,5
algeria_2_80,Algerian,algeria_2,Algerian\algeria_2\algeria_2_80.wav,True,male,5
algeria_2_81,Algerian,algeria_2,Algerian\algeria_2\algeria_2_81.wav,True,male,5
algeria_2_82,Algerian,algeria_2,Algerian\algeria_2\algeria_2_82.wav,True,male,5
algeria_2_83,Algerian,algeria_2,Algerian\algeria_2\algeria_2_83.wav,True,male,5
algeria_2_84,Algerian,algeria_2,Algerian\algeria_2\algeria_2_84.wav,True,male,5
algeria_2_85,Algerian,algeria_2,Algerian\algeria_2\algeria_2_85.wav,True,male,5
algeria_2_86,Algerian,algeria_2,Algerian\algeria_2\algeria_2_86.wav,True,male,5
algeria_2_87,Algerian,algeria_2,Algerian\algeria_2\algeria_2_87.wav,True,male,5
algeria_2_88,Algerian,algeria_2,Algerian\algeria_2\algeria_2_88.wav,True,male,5
algeria_2_89,Algerian,algeria_2,Algerian\algeria_2\algeria_2_89.wav,True,male,5
algeria_2_9,Algerian,algeria_2,Algerian\algeria_2\algeria_2_9.wav,True,male,5
algeria_2_90,Algerian,algeria_2,Algerian\algeria_2\algeria_2_90.wav,True,male,5
algeria_2_91,Algerian,algeria_2,Algerian\algeria_2\algeria_2_91.wav,True,male,5
algeria_2_92,Algerian,algeria_2,Algerian\algeria_2\algeria_2_92.wav,True,male,5
algeria_2_93,Algerian,algeria_2,Algerian\algeria_2\algeria_2_93.wav,True,male,5
algeria_2_94,Algerian,algeria_2,Algerian\algeria_2\algeria_2_94.wav,True,male,5
algeria_2_95,Algerian,algeria_2,Algerian\algeria_2\algeria_2_95.wav,True,male,5
algeria_2_96,Algerian,algeria_2,Algerian\algeria_2\algeria_2_96.wav,True,male,5
